2-THETA,INTENSITY
11.95,272
12,259
12.05,275
12.1,258
12.15,265
12.2,232
12.25,274
12.3,267
12.35,280
12.4,264
12.45,271
12.5,240
12.55,256
12.6,224
12.65,259
12.7,276
12.75,265
12.8,262
12.85,249
12.9,250
12.95,252
13,270
13.05,242
13.1,253
13.15,257
13.2,238
13.25,246
13.3,238
13.35,230
13.4,256
13.45,255
13.5,256
13.55,266
13.6,249
13.65,253
13.7,281
13.75,279
13.8,278
13.85,273
13.9,266
13.95,295
14,238
14.05,264
14.1,281
14.15,254
14.2,263
14.25,255
14.3,271
14.35,266
14.4,270
14.45,271
14.5,252
14.55,243
14.6,257
14.65,268
14.7,218
14.75,272
14.8,253
14.85,245
14.9,285
14.95,240
15,266
15.05,263
15.1,265
15.15,240
15.2,270
15.25,267
15.3,238
15.35,264
15.4,241
15.45,274
15.5,237
15.55,282
15.6,260
15.65,261
15.7,274
15.75,286
15.8,299
15.85,324
15.9,360
15.95,390
16,367
16.05,355
16.1,351
16.15,347
16.2,333
16.25,319
16.3,288
16.35,288
16.4,302
16.45,271
16.5,266
16.55,254
16.6,299
16.65,272
16.7,298
16.75,256
16.8,279
16.85,283
16.9,292
16.95,280
17,289
17.05,292
17.1,300
17.15,296
17.2,286
17.25,297
17.3,298
17.35,282
17.4,299
17.45,299
17.5,322
17.55,324
17.6,313
17.65,327
17.7,309
17.75,321
17.8,307
17.85,336
17.9,298
17.95,313
18,327
18.05,357
18.1,322
18.15,339
18.2,334
18.25,339
18.3,358
18.35,336
18.4,362
18.45,337
18.5,377
18.55,321
18.6,362
18.65,366
18.7,369
18.75,372
18.8,375
18.85,401
18.9,393
18.95,373
19,360
19.05,382
19.1,387
19.15,364
19.2,371
19.25,358
19.3,389
19.35,358
19.4,365
19.45,367
19.5,350
19.55,369
19.6,356
19.65,357
19.7,337
19.75,346
19.8,358
19.85,346
19.9,347
19.95,367
20,339
20.05,353
20.1,321
20.15,336
20.2,342
20.25,349
20.3,356
20.35,326
20.4,343
20.45,342
20.5,349
20.55,324
20.6,336
20.65,333
20.7,324
20.75,323
20.8,344
20.85,328
20.9,356
20.95,323
21,338
21.05,350
21.1,330
21.15,385
21.2,371
21.25,396
21.3,405
21.35,407
21.4,399
21.45,385
21.5,348
21.55,340
21.6,327
21.65,334
21.7,340
21.75,333
21.8,335
21.85,359
21.9,364
21.95,365
22,372
22.05,361
22.1,363
22.15,377
22.2,366
22.25,349
22.3,360
22.35,385
22.4,377
22.45,369
22.5,389
22.55,393
22.6,381
22.65,412
22.7,397
22.75,403
22.8,412
22.85,420
22.9,402
22.95,426
23,410
23.05,426
23.1,438
23.15,429
23.2,398
23.25,407
23.3,404
23.35,422
23.4,398
23.45,409
23.5,395
23.55,403
23.6,404
23.65,397
23.7,391
23.75,400
23.8,400
23.85,418
23.9,405
23.95,445
24,444
24.05,454
24.1,443
24.15,461
24.2,457
24.25,451
24.3,446
24.35,462
24.4,472
24.45,485
24.5,477
24.55,489
24.6,469
24.65,465
24.7,506
24.75,485
24.8,519
24.85,514
24.9,525
24.95,539
25,550
25.05,600
25.1,631
25.15,704
25.2,776
25.25,840
25.3,984
25.35,1120
25.4,1268
25.45,1473
25.5,1578
25.55,1577
25.6,1657
25.65,1533
25.7,1355
25.75,1126
25.8,927
25.85,763
25.9,639
25.95,563
26,547
26.05,503
26.1,519
26.15,506
26.2,497
26.25,451
26.3,492
26.35,473
26.4,487
26.45,500
26.5,527
26.55,504
26.6,534
26.65,539
26.7,523
26.75,496
26.8,487
26.85,468
26.9,471
26.95,445
27,437
27.05,437
27.1,437
27.15,449
27.2,448
27.25,481
27.3,502
27.35,526
27.4,591
27.45,651
27.5,735
27.55,756
27.6,782
27.65,770
27.7,735
27.75,693
27.8,632
27.85,596
27.9,572
27.95,533
28,536
28.05,531
28.1,533
28.15,523
28.2,553
28.25,572
28.3,585
28.35,603
28.4,592
28.45,610
28.5,590
28.55,609
28.6,588
28.65,566
28.7,512
28.75,470
28.8,466
28.85,427
28.9,427
28.95,429
29,450
29.05,438
29.1,451
29.15,436
29.2,454
29.25,466
29.3,442
29.35,468
29.4,522
29.45,499
29.5,493
29.55,510
29.6,540
29.65,541
29.7,550
29.75,584
29.8,537
29.85,580
29.9,564
29.95,539
30,515
30.05,534
30.1,493
30.15,517
30.2,511
30.25,481
30.3,464
30.35,477
30.4,480
30.45,459
30.5,472
30.55,475
30.6,480
30.65,496
30.7,515
30.75,527
30.8,549
30.85,542
30.9,572
30.95,562
31,580
31.05,552
31.1,547
31.15,530
31.2,509
31.25,503
31.3,487
31.35,486
31.4,490
31.45,492
31.5,499
31.55,474
31.6,496
31.65,491
31.7,507
31.75,494
31.8,524
31.85,561
31.9,608
31.95,604
32,656
32.05,727
32.1,838
32.15,970
32.2,1109
32.25,1244
32.3,1371
32.35,1414
32.4,1456
32.45,1469
32.5,1410
32.55,1403
32.6,1379
32.65,1296
32.7,1133
32.75,1101
32.8,1011
32.85,952
32.9,913
32.95,798
33,749
33.05,728
33.1,678
33.15,690
33.2,652
33.25,625
33.3,562
33.35,511
33.4,470
33.45,436
33.5,417
33.55,391
33.6,385
33.65,420
33.7,398
33.75,385
33.8,388
33.85,386
33.9,371
33.95,393
34,373
34.05,360
34.1,375
34.15,374
34.2,370
34.25,393
34.3,418
34.35,438
34.4,470
34.45,498
34.5,486
34.55,556
34.6,592
34.65,591
34.7,611
34.75,646
34.8,645
34.85,690
34.9,637
34.95,681
35,682
35.05,709
35.1,701
35.15,743
35.2,728
35.25,701
35.3,674
35.35,682
35.4,639
35.45,639
35.5,601
35.55,585
35.6,574
35.65,549
35.7,556
35.75,594
35.8,573
35.85,559
35.9,556
35.95,597
36,569
36.05,570
36.1,559
36.15,532
36.2,549
36.25,522
36.3,463
36.35,465
36.4,463
36.45,429
36.5,463
36.55,451
36.6,465
36.65,506
36.7,490
36.75,511
36.8,519
36.85,507
36.9,488
36.95,474
37,519
37.05,484
37.1,505
37.15,474
37.2,490
37.25,454
37.3,418
37.35,400
37.4,422
37.45,431
37.5,410
37.55,410
37.6,388
37.65,394
37.7,380
37.75,381
37.8,368
37.85,359
37.9,363
37.95,362
38,366
38.05,366
38.1,353
38.15,370
38.2,371
38.25,412
38.3,435
38.35,440
38.4,431
38.45,484
38.5,493
38.55,515
38.6,505
38.65,506
38.7,493
38.75,491
38.8,457
38.85,427
38.9,404
38.95,412
39,386
39.05,347
39.1,345
39.15,371
39.2,359
39.25,354
39.3,376
39.35,390
39.4,386
39.45,371
39.5,377
39.55,371
39.6,375
39.65,368
39.7,352
39.75,361
39.8,370
39.85,356
39.9,371
39.95,361
40,363
40.05,355
40.1,347
40.15,352
40.2,362
40.25,361
40.3,359
40.35,385
40.4,373
40.45,389
40.5,395
40.55,381
40.6,408
40.65,408
40.7,410
40.75,432
40.8,443
40.85,440
40.9,426
40.95,451
41,481
41.05,504
41.1,532
41.15,601
41.2,742
41.25,866
41.3,1046
41.35,1216
41.4,1403
41.45,1368
41.5,1359
41.55,1374
41.6,1297
41.65,1155
41.7,974
41.75,904
41.8,775
41.85,736
41.9,648
41.95,596
42,548
42.05,528
42.1,505
42.15,505
42.2,489
42.25,466
42.3,455
42.35,445
42.4,437
42.45,421
42.5,419
42.55,402
42.6,428
42.65,414
42.7,379
42.75,376
42.8,364
42.85,380
42.9,389
42.95,393
43,381
43.05,356
43.1,387
43.15,367
43.2,372
43.25,367
43.3,358
43.35,361
43.4,371
43.45,370
43.5,375
43.55,364
43.6,355
43.65,327
43.7,342
43.75,336
43.8,330
43.85,323
43.9,331
43.95,341
44,321
44.05,353
44.1,338
44.15,353
44.2,337
44.25,331
44.3,334
44.35,342
44.4,306
44.45,316
44.5,319
44.55,298
44.6,330
44.65,315
44.7,313
44.75,328
44.8,322
44.85,312
44.9,309
44.95,303
45,295
45.05,304
45.1,315
45.15,316
45.2,309
45.25,302
45.3,326
45.35,318
45.4,351
45.45,333
45.5,324
45.55,320
45.6,322
45.65,352
45.7,347
45.75,354
45.8,344
45.85,313
45.9,351
45.95,358
46,356
46.05,336
46.1,372
46.15,348
46.2,362
46.25,345
46.3,323
46.35,325
46.4,348
46.45,330
46.5,326
46.55,331
46.6,343
46.65,332
46.7,313
46.75,337
46.8,328
46.85,314
46.9,321
46.95,313
47,307
47.05,314
47.1,309
47.15,339
47.2,328
47.25,336
47.3,343
47.35,346
47.4,356
47.45,368
47.5,353
47.55,370
47.6,375
47.65,385
47.7,371
47.75,405
47.8,408
47.85,396
47.9,373
47.95,383
48,373
48.05,335
48.1,353
48.15,328
48.2,352
48.25,330
48.3,308
48.35,324
48.4,322
48.45,326
48.5,331
48.55,326
48.6,323
48.65,343
48.7,338
48.75,328
48.8,340
48.85,354
48.9,357
48.95,353
49,348
49.05,372
49.1,351
49.15,364
49.2,361
49.25,375
49.3,412
49.35,424
49.4,462
49.45,431
49.5,428
49.55,412
49.6,416
49.65,410
49.7,393
49.75,393
49.8,410
49.85,402
49.9,390
49.95,404
50,431
50.05,420
50.1,387
50.15,379
50.2,387
50.25,384
50.3,407
50.35,439
50.4,464
50.45,510
50.5,493
50.55,505
50.6,485
50.65,476
50.7,453
50.75,447
50.8,430
50.85,395
50.9,381
50.95,357
51,345
51.05,328
51.1,323
51.15,323
51.2,329
51.25,332
51.3,316
51.35,331
51.4,328
51.45,339
51.5,326
51.55,325
51.6,351
51.65,332
51.7,336
51.75,320
51.8,301
51.85,323
51.9,332
51.95,324
52,314
